profile_id,minute_00,minute_01,minute_02,minute_03,minute_04,minute_05,minute_06,minute_07,minute_08,minute_09,minute_10,minute_11,minute_12,minute_13,minute_14,minute_15,minute_16,minute_17,minute_18,minute_19,minute_20,minute_21,minute_22,minute_23,minute_24,minute_25,minute_26,minute_27,minute_28,minute_29,minute_30,minute_31,minute_32,minute_33,minute_34,minute_35,minute_36,minute_37,minute_38,minute_39,minute_40,minute_41,minute_42,minute_43,minute_44,minute_45,minute_46,minute_47,minute_48,minute_49,minute_50,minute_51,minute_52,minute_53,minute_54,minute_55,minute_56,minute_57,minute_58,minute_59
12,414.8381844340423,410.14625893478603,377.65525153405747,409.8394680971029,382.049655986214,349.9251925175533,332.149855322899,301.73698569718573,298.5952346660091,299.721380754007,286.60127718600785,255.16851096624987,227.98053674369572,220.0,220.0,233.87328079269395,220.0,220.0,220.0,220.0,220.0,220.0,245.39351946186147,220.0,220.57171490690126,220.0,220.0,220.0,239.6406796268609,263.52493906190784,246.74933710097534,234.32366796871642,220.0,220.0,232.8280850361169,220.0,220.0,250.12692323124054,220.0,220.0,234.80906291177445,220.0,220.0,220.0,249.3176235471478,220.0,220.0,220.0,220.0,228.41045006398073,220.0,224.8448435301474,231.1585203237762,255.61899364006075,220.9508911438919,245.6867532978576,254.02508934774576,230.4171333750928,249.52275054456265,274.40715846990366
13,316.62012382657974,345.9356814897674,342.7477016106734,349.9874134140059,383.91288076724095,374.2204062719849,396.1415604793928,383.429498727385,404.3744452842894,411.42581960467436,391.57071827045246,385.552544835699,372.7870392411483,343.2546267567738,310.3430606637526,299.5965665422553,265.92895688947937,242.51309992020362,258.2759323797644,272.8423188776156,289.54294592963237,276.74366790873086,304.04502990696955,310.61316826896086,284.4350121912247,259.4953184931121,273.0119983781912,250.11807392913667,250.6285630398797,285.0527763548895,250.33330868622326,220.0,254.51592073513547,260.440639124527,234.32433741082295,262.1354913936095,288.762112402548,291.29614132034425,299.8215834105972,283.94468681565854,252.4810655616989,259.1007981840594,244.73366170825278,256.18713497447743,279.7242973534595,245.995535427465,252.6954996554659,233.88513743354557,260.0573322868117,242.8138477461397,250.56775707261897,254.31561587889178,247.0472708830392,259.4807243350248,275.28459876510516,279.9702444374622,298.059801040395,331.8989963599006,326.24806351295695,327.2688771449441
14,224.73855361766104,245.46055255938754,246.87665725260712,240.4339573778467,220.0,247.2759495172778,239.92645632011676,252.70716819476218,228.16335914053272,260.471833208405,237.96275653593312,220.0,245.12880023903995,274.00959232897515,253.85991085560624,251.7459730278442,268.0906163472423,294.5762177139984,286.1099063666098,287.3012704460698,304.22141918245126,320.40093754814694,340.2081466499729,345.10351395487976,317.42657073121404,345.7047010926768,371.2947788451488,392.1615993524321,364.1519727536832,343.45978844938327,360.5118140069189,327.13162062765514,360.6773449871647,352.07747261206237,367.42934997042005,394.55932616458307,387.18341833508885,374.5226925370655,382.13457155994274,387.8038277223063,381.4436261560421,388.5678590667817,419.0445549364363,416.7793729002981,395.5513255528423,386.95574435465255,379.54323313617084,353.7208416480062,330.12184668682505,343.04119182438245,331.80463461900564,363.64752204891215,345.6992942240147,317.62400958135225,335.3693289913703,362.04185262562123,346.50978760662537,325.6559547218088,303.65958416278494,305.2004452584408
15,397.998323673773,381.15911246359036,349.3212306528502,348.0256244756898,380.1788888101824,390.85523286286883,390.54069182687215,363.28913700894526,345.95967734741635,331.59385381763434,350.13010250014077,376.4998583086641,404.6147880583148,438.5345906358676,472.3002584531848,504.0101977469435,474.0377475821454,448.6832950970918,434.9959519504141,438.6988297349264,410.4872819443099,434.6930689904599,442.8660015258715,445.83150968702586,422.40330232273624,405.13118553075003,381.35302727950807,405.988348325144,411.88429852942926,428.3433584558036,414.0656588595054,405.0533434556848,398.39319096554215,416.5942389876246,435.65894812484436,415.13589505082655,446.0436150224935,419.48948864355157,447.2180344132057,419.2457296086924,402.7635163892842,427.0170139140412,404.5814589782673,398.53121416996515,395.021365166054,377.1894932776787,391.90665737119775,416.50008282935204,442.72034261924205,431.4728928208013,433.6324204209483,416.0208686915439,398.1566238000541,374.4444081996888,405.24573895621484,432.40495695860545,451.8200668915439,453.0563733816849,452.39892746751593,454.4811241002908
16,423.8958451592939,419.3152610881322,393.5380993905769,367.3345690913744,398.99204920057224,397.7342023716168,429.45858911498,405.9089705546877,409.71812919748305,389.2583369320908,371.9812593609529,339.0850798742354,312.4118116260502,341.59120016009393,329.09850956385714,336.6675543978786,334.2185436371277,327.2501308042972,329.482157198522,307.58888332159586,341.7911562179662,364.0727070272366,380.9857313184427,378.79888210941937,354.5002806582629,383.9468907374127,372.8439854541336,341.35145373291897,330.319711109663,350.9317032443749,359.52131539354946,377.08001632568966,397.6344931960561,377.4713159716941,407.1361480982167,402.7954203026428,412.5263757511343,377.68798983220626,412.2237847209887,396.88653173847956,366.23094919629045,363.3092921038464,337.34139610658934,313.0042658176196,322.26406272973435,314.7689801396507,344.29865165050035,331.6396062730652,347.4722152599383,344.7491753707818,355.94576644983135,362.92444141995065,361.0193195130805,392.5235961367911,381.513551129638,358.9200362170871,371.38662047867507,395.6071497702287,363.4249115660234,359.89919975561105
17,559.145322081184,576.6186254057847,600.0,600.0,600.0,586.173619679655,600.0,590.6434841989576,600.0,593.2198142883358,597.5471393927457,600.0,600.0,600.0,594.3510691549467,600.0,588.9653703310038,582.5363371071747,578.3398446835234,552.1463359653834,523.5669934995138,535.2912881197869,546.1775298038006,557.5812097985072,523.9648609724956,511.8231399595202,490.66982926766394,510.1404288457448,535.3845569434739,517.6521833493042,529.4016244686633,503.4570207107425,487.7176975028624,462.4235122392018,447.2699659011478,459.50152421559727,488.2244079285649,467.4009764832579,470.34650892980824,484.4438860168485,516.1484588108381,523.8526926129402,506.7101777848569,515.4936487688325,502.92803008629363,536.2570174347131,529.2343468961677,542.2142873494387,508.8402181137118,501.84451934314467,528.1020522757204,535.8179733860477,531.8939754337661,562.4096003942668,587.1885067245729,574.7436038921786,577.8619920350724,577.1496899615447,586.4038649695851,574.791653656698
18,312.79790029103754,341.6849287589251,371.35614372382054,395.38874572715906,428.86305588067836,446.01246268525654,464.5391686845965,482.9204751219814,481.56300928794286,478.5146629039419,460.3305022343721,470.4678458395224,455.7202553666858,438.76684404585063,444.7841402325745,438.4829074083275,418.80287002395175,440.92679119664996,466.1666855472563,442.905651924701,408.43114422070096,396.96024201775714,417.7860005154098,441.5281711518125,416.21120605993593,435.4147191427495,408.51401085440955,400.8183921653666,435.72105821620073,414.2024158423644,389.9798666227983,384.5758899010738,392.9526867189641,423.25574148789184,456.9132216752042,426.7880662366018,401.4478924509552,421.79955062367475,405.743801282635,432.6832354480802,444.12496345411625,416.95409962076366,440.2311495654442,417.5760961660095,412.2207737935853,415.8737187927384,415.92734922835785,428.9587533214184,439.64682476226625,474.08976514923006,509.0492987949232,510.201456979418,481.8653930666785,497.8144239944888,531.18090946965,518.4637566036814,515.7483786123116,510.48276334939357,479.08210416837863,491.14061435401976
19,354.2683241260178,374.3907953502229,397.6392006199619,420.1253556818111,414.2919755446027,401.80017330146563,419.2176278781595,440.31488824715007,439.7029094945457,467.2150808620869,442.28868958758596,468.82350416371315,440.5501704717448,416.2969570155678,418.665757944745,388.392051557864,357.08854865587176,322.12486074747113,317.6670269260695,336.8906986165256,304.3293831361197,314.98741558872956,337.6063278078626,314.3663872083136,289.6468486458119,314.9029167992494,337.521639495756,340.2475631342491,362.5915546848277,334.08448010454237,326.6981863602552,343.34401528770127,326.3656524403787,344.0286764507274,344.3211787580844,361.8397979144607,359.3673725644738,350.120676380001,330.46392153350524,310.0504754339563,327.65483217395405,300.97855653633127,271.9973210440974,249.33771659564653,226.61197239742106,249.22950599390404,242.1249696370989,276.4521616523327,251.05694969767555,261.8047374962306,258.21580300031815,250.72007536911332,276.9759693028991,310.2676645108871,336.3677916250796,314.8288391575389,295.28469364216426,306.2098651788187,291.4457158934921,307.8764750481327
20,435.23984730766495,438.80346110199315,461.8017458407082,476.53903986269563,443.3994834125061,411.8616230127272,418.97071468464827,418.00415997820755,401.21708585221694,395.52301196425304,413.5767342755533,436.4395382016084,440.7251529539115,432.70101661390873,416.6497899185662,418.18408287241397,405.2165561719206,409.7032157652262,422.06888254090086,391.6944273052585,356.7691498568508,336.6285495757028,364.2443544160175,374.48470784201663,351.52193247760823,378.8404098052615,376.7373256253753,375.06374859288155,405.5516846618674,374.7157531147012,354.7782323387115,360.7822250995421,339.46628077028237,352.0331714149094,332.01963166847986,303.96061961039686,283.44958078525565,278.0409631843,255.37064412641558,229.7990858710499,255.01881790637577,242.44662215818732,232.6997302144651,220.0,220.0,220.0,227.7339547139252,220.0,247.18558171439884,277.26224517876767,249.25041918114297,221.76862612134337,220.0,228.36984794172184,220.0,244.66676225511864,262.4657683007711,284.8523883774328,286.6766252594543,321.444030065795
21,236.7865391187813,229.87508661180922,220.0,251.40518490988487,256.7854520047164,278.21881958584714,255.14270314194346,288.6470932149742,288.55186149631623,288.10890683526145,321.0708378334631,312.72210311866326,305.54885483751275,311.4815440338583,285.4452267722034,272.9212206210332,251.44580319219236,223.67564672968584,249.30576917285725,255.55895080178058,245.66604620873437,239.27290262440428,234.4792328825191,243.79967563264876,273.67353303687827,303.96810641286703,296.37254498001346,284.42091715185734,280.9941721648252,285.7495682948197,283.07682209630207,294.1895607834711,297.9974924200546,285.4475806886399,274.6487370920242,266.15023222120533,237.77501599866252,220.0,235.61796615017704,227.85473595672264,220.0,224.38706874024,242.27483671337993,225.29440207755593,248.16969381221804,278.0950339859715,284.91265102114033,296.7389871505509,265.41930647316474,296.60569884469817,289.07963024324425,318.7526582814244,324.2810850139414,289.60440093297433,257.30234088561485,269.9316572825094,274.3184182507447,241.17568885516988,258.2178861407368,282.86805973557955
22,408.63864332693714,406.241664151945,371.6247817703689,391.69026164492084,379.8403863171482,406.353839701926,397.4680808309897,402.02353457513914,385.94745974909205,362.18864163003633,381.4321948667293,381.193528385969,383.7476830486265,416.326799792348,448.77739364789875,473.672342167067,451.80499266061935,458.40408126172997,484.8744009876176,476.08687653904326,448.1643081545342,469.93171131132874,468.65515990668075,473.16264753182327,506.9127482740724,514.4175484086575,509.16610540528455,500.0650111545884,494.2983616403716,467.5862974628784,488.2188365521084,511.8590166252013,496.76681604533997,483.03257933403603,509.23597727747295,475.9139021644298,477.34592322813575,474.8032232558408,488.11209712633297,464.5495161367948,476.3326679924556,467.70404854369696,476.0140830155719,443.8207337066662,441.14163750958187,442.69920008834794,422.702048288197,397.47570408073545,375.66890529159656,364.75878075603094,336.5354912073789,367.8478769084512,361.1974612131584,382.82533338863084,416.0345320062501,386.68600160644183,397.3028643618914,423.30150043377637,432.69791081144734,427.72973930646623
23,383.80901590241655,351.3219379229317,353.74399051318096,388.2920002882603,420.4015271062957,388.2294731252471,402.6352633793113,388.75880404809647,416.96804478652604,385.1260769861755,415.63726412695115,439.26056619209555,412.4858729497777,381.6735765619886,405.10311306487415,381.0061500330947,383.4490207414056,412.55116079291525,417.27252874136786,410.07885984446557,406.22998368424504,375.648185633516,408.46084812882793,395.20664108450376,373.4620855016035,358.4853966304312,390.9915202728347,362.59154401699516,388.30275685207783,402.8518294601792,425.95317200131115,459.26599982706387,483.2168257132449,514.2535903026945,488.13905827805894,508.84425783974683,512.0415564254201,515.0862480810104,543.0107584234463,576.0370257287161,590.3757083417388,589.1813956047637,586.1296656578928,578.1735676635155,568.485499733602,560.8909786515121,532.1737051190958,502.5942310873264,522.1851201583883,518.4102226628041,548.5581368609276,556.4136074625043,523.8759262154136,499.9025601076372,479.3099456185478,512.611467325824,492.92076315643845,494.023660496602,524.5560457114158,557.9595368054208
24,309.8169654457469,278.25520050824974,254.00732878589284,223.4403222950719,220.0,224.7998800292615,253.67129576995643,256.27661762856025,265.0958865974959,244.2265942101638,265.2674476573333,273.51267125272415,299.00224929621487,330.42126678661975,319.77432108958124,291.114855187062,271.9298822412368,267.5787918385454,298.7773474662585,290.25903503239755,309.2131599889734,312.0465284409263,289.84314237109464,277.29453069783625,288.01796264943357,300.1177002773761,295.5508825540094,276.5560747403574,292.08954930624475,268.9106622191348,299.47754064969365,277.63079118224704,250.14265658052346,249.97799574609996,251.34646761377854,251.91997164825568,247.48669590197446,282.12373840004705,281.16338128698777,279.61964193877594,274.1432663287952,243.82106915789763,250.32803333837074,231.2857773939935,240.91840601002698,220.0,253.69709708771012,251.52745261859718,279.3003286299461,277.58961075625155,246.81276805644706,269.3677162830135,279.7405773597129,299.4635706898891,294.4354611355102,304.0910332327753,329.0270634985378,338.20164449956997,327.5387989380832,338.9158705437172
25,475.3045916733456,507.54567904880935,498.50954155672616,493.26526528271535,515.1138725658095,515.5172345978015,532.0773511159027,529.2570136276541,509.34167355454315,526.505942549214,500.68680439214364,479.58766083933523,488.46540963422984,505.7742956476747,533.4024477284217,517.4835025475342,490.234200649573,522.157466816157,497.967082977707,476.80377173553177,462.1968334846244,464.2542282664645,491.05201788884995,509.2902394799406,523.8612682489251,501.1239079988453,491.1616922056635,489.65003703173096,464.96985377572196,449.10993292458903,435.69325720128813,409.60259108432086,413.1193695178989,427.4713432745924,397.3665574779727,396.0451746013932,415.79995827013886,433.1592672968101,455.2143840321229,451.5912283540654,474.0302241388556,455.88293912385444,446.1396784230805,423.4845687723266,421.2084865323266,413.65268810140765,395.5175862504095,413.1422358965642,400.11150994437946,384.207813054588,358.3701362141226,354.08765534025906,340.2951793588702,331.144278252738,312.66408663617665,331.0849709235697,361.18520523839993,361.04043493362207,371.05032456748035,396.75238392994976
26,599.5552621867903,600.0,600.0,600.0,600.0,597.2651973751177,567.9459774047907,534.0523662856001,532.4564106154048,532.0584279628281,525.5737951132362,530.3455097036317,533.9968989349416,557.5598118072301,530.1658090355884,510.92824566297656,531.4385941901508,555.7871748958066,590.4248698492673,600.0,600.0,587.0043559840933,580.1206703647497,563.8866277021882,571.3275855756783,600.0,589.1248620558132,593.1149867875147,578.8559609192587,555.7419590833482,534.4049461706541,503.4611202883232,534.9116668989711,528.1132394945053,551.5017019346528,564.1947650229312,542.6292463217071,519.9116035822433,541.7507776879814,525.2805974313491,554.2105602904874,529.0144386187517,541.4540416305646,563.4672129527299,544.9351601418251,529.2696755837848,561.7859976135289,545.30782998776,540.4048234807633,535.6809150077289,518.3933475028068,537.6987235534032,556.728177579444,548.210438575109,571.6692439507603,551.5844893586905,516.8858936554279,521.8676089993298,556.4530530709964,524.1581547588783
27,299.039268009215,300.3632929833109,322.05914453445183,293.29208488970556,285.9585106528282,303.25381669692024,294.26184128536556,272.4803907186603,251.16509863642142,244.86851372047101,243.4277089568834,268.7547182040044,278.7123875037639,292.040524319849,325.8496263273625,319.6786671484307,312.91347537586967,342.5477631166765,324.7590542070306,340.84612144823126,358.6662411235007,330.5114009446817,328.2875993432326,307.3269723357414,285.3032414319154,282.77120916431676,268.0312886898813,288.75552002369227,317.28786242102603,338.4783047912116,322.1004658747282,306.28987343293073,289.1208579411535,263.57352466509,294.6394104323498,287.7827563033446,268.5110195215558,292.77799305713285,285.72166424317817,253.17984102085484,229.515750938329,239.2632747632609,259.06664395528156,238.83205114949146,268.0497423981214,292.6195408017729,317.0061935860486,297.94247386199356,266.4799930674976,292.1996408312785,278.6056568429782,286.929803525125,305.1274853841761,279.10801347995454,298.76669829628787,329.46250042356246,345.4487480258111,341.33434041945014,367.70181013206934,369.6238442371485
