profile_id,minute_00,minute_01,minute_02,minute_03,minute_04,minute_05,minute_06,minute_07,minute_08,minute_09,minute_10,minute_11,minute_12,minute_13,minute_14,minute_15,minute_16,minute_17,minute_18,minute_19,minute_20,minute_21,minute_22,minute_23,minute_24,minute_25,minute_26,minute_27,minute_28,minute_29,minute_30,minute_31,minute_32,minute_33,minute_34,minute_35,minute_36,minute_37,minute_38,minute_39,minute_40,minute_41,minute_42,minute_43,minute_44,minute_45,minute_46,minute_47,minute_48,minute_49,minute_50,minute_51,minute_52,minute_53,minute_54,minute_55,minute_56,minute_57,minute_58,minute_59
10,181.45223197853846,199.75251140141899,227.9854624389027,243.43417870918728,275.85896435764386,295.5993263093162,321.27542698765103,294.2627119705056,310.53165718007074,306.3378661469866,310.05513231577584,320.8423009795408,353.7293591489307,380.0,365.17597718415334,380.0,380.0,369.2545002919135,342.925384532409,310.79167175240934,330.2056906794519,329.4846726066353,363.47248447128015,361.02062640483587,380.0,373.81032015358414,380.0,350.9373490618283,354.8196687714718,375.96385386047245,380.0,380.0,347.58795090408216,338.6771147955535,307.0860078575231,279.73576823554214,292.0071622422661,306.9352359840849,326.0956837766987,351.67764214059514,368.4378449339508,380.0,348.4274596876295,329.84492021852043,338.3777643547876,363.44653567852515,328.7615444243013,329.78559837244575,342.1957163279535,309.2682265669564,302.36311559569356,330.05755729255236,342.0704539124624,323.7065393477043,348.4012184219382,337.7634180606042,362.49754504068835,348.4236006190117,354.74601818083215,347.5318229231806
11,104.4335192869255,131.49254863895635,109.62410637472072,80.56091776122412,69.49580345942036,84.73054379433006,106.25075621266978,141.16279211734332,126.90813610812484,120.46407268731457,95.04156214938843,100.28259722300078,135.11319983140498,149.1748705398511,155.83976936878713,148.3056058733127,177.3765190933015,177.160680822426,151.56636475434033,142.14285717827966,111.84452399762336,90.98305663583807,57.21987130583193,53.949465460843385,63.36728400746921,52.39775637399276,46.82448037936217,78.9691294784825,96.60654798872656,99.46651257487315,84.38437383270093,112.1741497468106,93.63094792845675,81.40493906462416,110.03947607423055,112.10741994418561,129.06967640344396,135.4218119949076,146.16255662557228,132.11938703161007,114.01543134547649,101.58989564728307,77.47080513312267,103.67281070347917,88.50009603098715,92.80435363999408,113.24256339989029,133.11025105619024,128.79728915708375,127.13530075815453,161.76442318360625,173.98624657213793,196.01093759038974,224.189715435736,244.32100397178976,222.28355811853947,226.6355094801695,198.7681004921876,209.47264935166749,241.34710932481426
12,194.83818443404232,190.14625893478603,157.65525153405747,189.8394680971029,162.04965598621402,129.92519251755328,112.14985532289899,81.73698569718573,78.5952346660091,79.72138075400699,66.60127718600785,35.16851096624987,7.980536743695723,0.0,0.0,13.873280792693947,0.0,0.0,0.0,0.0,0.0,0.0,25.393519461861473,0.0,0.5717149069012635,0.0,0.0,0.0,19.6406796268609,43.524939061907844,26.74933710097534,14.323667968716421,0.0,0.0,12.828085036116903,0.0,0.0,30.12692323124054,0.0,0.0,14.809062911774447,0.0,0.0,0.0,29.317623547147804,0.0,0.0,0.0,0.0,8.410450063980733,0.0,4.8448435301473864,11.158520323776202,35.61899364006075,0.9508911438919085,25.686753297857592,34.02508934774576,10.417133375092789,29.522750544562655,54.40715846990366
13,96.62012382657974,125.93568148976738,122.7477016106734,129.9874134140059,163.91288076724095,154.22040627198493,176.1415604793928,163.429498727385,184.37444528428938,191.42581960467436,171.57071827045246,165.552544835699,152.7870392411483,123.2546267567738,90.34306066375262,79.59656654225529,45.928956889479366,22.513099920203615,38.27593237976441,52.84231887761558,69.54294592963237,56.743667908730856,84.04502990696955,90.61316826896086,64.4350121912247,39.49531849311211,53.01199837819121,30.11807392913667,30.628563039879708,65.05277635488949,30.333308686223262,0.0,34.51592073513547,40.440639124527024,14.324337410822949,42.13549139360953,68.76211240254798,71.29614132034425,79.82158341059721,63.94468681565854,32.4810655616989,39.100798184059386,24.733661708252782,36.18713497447743,59.72429735345952,25.995535427465,32.69549965546591,13.885137433545566,40.057332286811686,22.813847746139686,30.567757072618974,34.315615878891776,27.047270883039204,39.480724335024775,55.28459876510516,59.97024443746221,78.05980104039497,111.8989963599006,106.24806351295695,107.2688771449441
14,4.73855361766104,25.460552559387537,26.876657252607117,20.433957377846696,0.0,27.27594951727781,19.926456320116756,32.707168194762176,8.16335914053272,40.47183320840497,17.962756535933124,0.0,25.128800239039947,54.009592328975145,33.859910855606245,31.7459730278442,48.0906163472423,74.5762177139984,66.10990636660978,67.3012704460698,84.22141918245126,100.40093754814694,120.20814664997289,125.10351395487976,97.42657073121404,125.70470109267683,151.2947788451488,172.16159935243212,144.1519727536832,123.45978844938327,140.51181400691888,107.13162062765514,140.6773449871647,132.07747261206237,147.42934997042005,174.55932616458307,167.18341833508885,154.5226925370655,162.13457155994274,167.80382772230632,161.44362615604211,168.5678590667817,199.04455493643633,196.77937290029809,175.5513255528423,166.95574435465255,159.54323313617084,133.72084164800623,110.12184668682505,123.04119182438245,111.80463461900564,143.64752204891215,125.6992942240147,97.62400958135225,115.36932899137031,142.04185262562123,126.50978760662537,105.65595472180883,83.65958416278494,85.20044525844082
15,177.99832367377297,161.15911246359036,129.3212306528502,128.02562447568982,160.1788888101824,170.85523286286883,170.54069182687215,143.28913700894526,125.95967734741635,111.59385381763434,130.13010250014077,156.4998583086641,184.6147880583148,218.53459063586757,252.30025845318482,284.0101977469435,254.0377475821454,228.6832950970918,214.9959519504141,218.6988297349264,190.48728194430993,214.6930689904599,222.86600152587152,225.83150968702586,202.40330232273624,185.13118553075003,161.35302727950807,185.988348325144,191.88429852942926,208.34335845580358,194.0656588595054,185.0533434556848,178.39319096554215,196.59423898762458,215.65894812484436,195.13589505082655,226.0436150224935,199.48948864355157,227.21803441320571,199.2457296086924,182.76351638928418,207.01701391404117,184.58145897826728,178.53121416996515,175.021365166054,157.1894932776787,171.90665737119775,196.50008282935204,222.72034261924205,211.4728928208013,213.63242042094828,196.0208686915439,178.1566238000541,154.44440819968878,185.24573895621484,212.40495695860545,231.8200668915439,233.05637338168492,232.39892746751593,234.4811241002908
16,203.8958451592939,199.31526108813222,173.53809939057692,147.33456909137442,178.99204920057224,177.7342023716168,209.45858911498,185.9089705546877,189.71812919748305,169.2583369320908,151.9812593609529,119.08507987423542,92.41181162605022,121.59120016009393,109.09850956385714,116.66755439787858,114.21854363712771,107.25013080429721,109.48215719852197,87.58888332159586,121.7911562179662,144.07270702723662,160.98573131844267,158.79888210941937,134.5002806582629,163.94689073741267,152.8439854541336,121.35145373291897,110.31971110966299,130.9317032443749,139.52131539354946,157.08001632568966,177.6344931960561,157.47131597169408,187.13614809821672,182.7954203026428,192.5263757511343,157.68798983220626,192.2237847209887,176.88653173847956,146.23094919629045,143.30929210384642,117.34139610658934,93.00426581761963,102.26406272973435,94.7689801396507,124.29865165050035,111.63960627306523,127.47221525993831,124.74917537078181,135.94576644983135,142.92444141995065,141.01931951308052,172.52359613679113,161.51355112963802,138.9200362170871,151.38662047867507,175.60714977022872,143.4249115660234,139.89919975561105
17,339.14532208118396,356.61862540578466,380.0,380.0,380.0,366.17361967965496,380.0,370.6434841989576,380.0,373.2198142883358,377.54713939274575,380.0,380.0,380.0,374.3510691549467,380.0,368.9653703310038,362.53633710717475,358.33984468352344,332.1463359653834,303.56699349951384,315.29128811978694,326.17752980380055,337.5812097985072,303.96486097249556,291.8231399595202,270.66982926766394,290.1404288457448,315.38455694347385,297.6521833493042,309.4016244686633,283.4570207107425,267.7176975028624,242.42351223920178,227.26996590114783,239.50152421559727,268.2244079285649,247.40097648325792,250.34650892980824,264.4438860168485,296.14845881083806,303.85269261294025,286.7101777848569,295.4936487688325,282.92803008629363,316.25701743471313,309.2343468961677,322.2142873494387,288.8402181137118,281.84451934314467,308.10205227572044,315.8179733860477,311.89397543376606,342.4096003942668,367.1885067245729,354.7436038921786,357.8619920350724,357.1496899615447,366.40386496958513,354.79165365669803
18,92.79790029103754,121.68492875892508,151.35614372382054,175.38874572715906,208.86305588067836,226.01246268525654,244.53916868459652,262.9204751219814,261.56300928794286,258.5146629039419,240.3305022343721,250.4678458395224,235.72025536668582,218.76684404585063,224.7841402325745,218.4829074083275,198.80287002395175,220.92679119664996,246.1666855472563,222.90565192470098,188.43114422070096,176.96024201775714,197.7860005154098,221.5281711518125,196.21120605993593,215.4147191427495,188.51401085440955,180.81839216536662,215.72105821620073,194.20241584236442,169.97986662279828,164.57588990107382,172.95268671896412,203.25574148789184,236.91322167520423,206.78806623660182,181.44789245095518,201.79955062367475,185.743801282635,212.6832354480802,224.12496345411625,196.95409962076366,220.23114956544418,197.5760961660095,192.2207737935853,195.87371879273837,195.92734922835785,208.95875332141838,219.64682476226625,254.08976514923006,289.0492987949232,290.201456979418,261.8653930666785,277.8144239944888,311.18090946965003,298.4637566036814,295.7483786123116,290.48276334939357,259.08210416837863,271.14061435401976
19,134.26832412601777,154.3907953502229,177.6392006199619,200.12535568181107,194.29197554460268,181.80017330146563,199.21762787815948,220.31488824715007,219.70290949454568,247.2150808620869,222.28868958758596,248.82350416371315,220.55017047174482,196.29695701556778,198.665757944745,168.39205155786402,137.08854865587176,102.12486074747113,97.66702692606952,116.89069861652558,84.3293831361197,94.98741558872956,117.60632780786261,94.3663872083136,69.64684864581187,94.9029167992494,117.521639495756,120.2475631342491,142.5915546848277,114.08448010454237,106.69818636025519,123.34401528770127,106.36565244037871,124.0286764507274,124.32117875808439,141.8397979144607,139.36737256447378,130.120676380001,110.46392153350524,90.05047543395631,107.65483217395405,80.97855653633127,51.99732104409742,29.337716595646526,6.611972397421056,29.22950599390404,22.1249696370989,56.45216165233268,31.05694969767555,41.80473749623059,38.21580300031815,30.720075369113317,56.9759693028991,90.26766451088707,116.36779162507958,94.82883915753888,75.28469364216426,86.20986517881869,71.44571589349209,87.8764750481327
20,215.23984730766495,218.80346110199315,241.80174584070818,256.53903986269563,223.39948341250607,191.8616230127272,198.97071468464827,198.00415997820755,181.21708585221694,175.52301196425304,193.5767342755533,216.4395382016084,220.7251529539115,212.70101661390873,196.64978991856623,198.18408287241397,185.21655617192062,189.70321576522622,202.06888254090086,171.6944273052585,136.7691498568508,116.62854957570278,144.24435441601747,154.48470784201663,131.52193247760823,158.84040980526152,156.73732562537532,155.06374859288155,185.5516846618674,154.71575311470122,134.77823233871152,140.78222509954207,119.46628077028237,132.03317141490942,112.01963166847986,83.96061961039686,63.44958078525565,58.04096318429998,35.370644126415584,9.799085871049897,35.01881790637577,22.446622158187324,12.699730214465092,0.0,0.0,0.0,7.733954713925186,0.0,27.185581714398836,57.26224517876767,29.250419181142973,1.7686261213433738,0.0,8.369847941721844,0.0,24.66676225511864,42.46576830077112,64.85238837743282,66.67662525945428,101.444030065795
21,16.786539118781292,9.875086611809223,0.0,31.405184909884866,36.785452004716376,58.21881958584714,35.14270314194346,68.64709321497418,68.55186149631623,68.10890683526145,101.07083783346309,92.72210311866326,85.54885483751275,91.48154403385831,65.4452267722034,52.92122062103323,31.445803192192358,3.6756467296858375,29.305769172857254,35.55895080178058,25.66604620873437,19.27290262440428,14.479232882519113,23.799675632648757,53.67353303687827,83.96810641286703,76.37254498001346,64.42091715185734,60.994172164825216,65.74956829481971,63.07682209630207,74.18956078347111,77.99749242005458,65.4475806886399,54.64873709202419,46.15023222120533,17.775015998662525,0.0,15.61796615017704,7.854735956722635,0.0,4.387068740240011,22.274836713379926,5.2944020775559295,28.169693812218043,58.0950339859715,64.91265102114033,76.73898715055088,45.41930647316474,76.60569884469817,69.07963024324425,98.75265828142437,104.28108501394138,69.60440093297433,37.30234088561485,49.93165728250938,54.318418250744685,21.17568885516988,38.21788614073682,62.86805973557955
22,188.63864332693714,186.24166415194497,151.62478177036888,171.69026164492084,159.84038631714822,186.353839701926,177.46808083098972,182.02353457513914,165.94745974909205,142.18864163003633,161.43219486672928,161.193528385969,163.74768304862653,196.32679979234803,228.77739364789875,253.67234216706697,231.80499266061935,238.40408126172997,264.8744009876176,256.08687653904326,228.16430815453418,249.93171131132874,248.65515990668075,253.16264753182327,286.9127482740724,294.41754840865747,289.16610540528455,280.0650111545884,274.2983616403716,247.5862974628784,268.2188365521084,291.8590166252013,276.76681604533997,263.03257933403603,289.23597727747295,255.91390216442983,257.34592322813575,254.8032232558408,268.11209712633297,244.5495161367948,256.3326679924556,247.70404854369696,256.0140830155719,223.8207337066662,221.14163750958187,222.69920008834794,202.70204828819698,177.47570408073545,155.66890529159656,144.75878075603094,116.53549120737893,147.8478769084512,141.19746121315842,162.82533338863084,196.03453200625012,166.68600160644183,177.3028643618914,203.30150043377637,212.69791081144734,207.72973930646623
23,163.80901590241655,131.32193792293168,133.74399051318096,168.29200028826028,200.4015271062957,168.22947312524713,182.6352633793113,168.75880404809647,196.96804478652604,165.12607698617552,195.63726412695115,219.26056619209555,192.48587294977767,161.67357656198863,185.10311306487415,161.00615003309468,163.4490207414056,192.55116079291525,197.27252874136786,190.07885984446557,186.22998368424504,155.648185633516,188.46084812882793,175.20664108450376,153.4620855016035,138.48539663043118,170.9915202728347,142.59154401699516,168.30275685207783,182.8518294601792,205.95317200131115,239.26599982706387,263.2168257132449,294.25359030269453,268.13905827805894,288.84425783974683,292.04155642542014,295.08624808101035,323.0107584234463,356.0370257287161,370.3757083417388,369.1813956047637,366.1296656578928,358.17356766351554,348.48549973360196,340.8909786515121,312.17370511909576,282.5942310873264,302.18512015838826,298.41022266280413,328.55813686092756,336.4136074625043,303.87592621541364,279.9025601076372,259.3099456185478,292.61146732582404,272.92076315643845,274.023660496602,304.5560457114158,337.95953680542084
24,89.81696544574692,58.25520050824974,34.00732878589284,3.440322295071894,0.0,4.799880029261487,33.67129576995643,36.276617628560246,45.095886597495905,24.226594210163796,45.26744765733332,53.51267125272415,79.00224929621487,110.42126678661975,99.77432108958124,71.114855187062,51.92988224123678,47.578791838545385,78.7773474662585,70.25903503239755,89.21315998897342,92.0465284409263,69.84314237109464,57.29453069783625,68.01796264943357,80.11770027737612,75.55088255400938,56.55607474035742,72.08954930624475,48.91066221913479,79.47754064969365,57.63079118224704,30.142656580523465,29.977995746099964,31.346467613778543,31.919971648255682,27.486695901974457,62.123738400047046,61.16338128698777,59.61964193877594,54.14326632879522,23.821069157897625,30.328033338370744,11.285777393993499,20.918406010026985,0.0,33.69709708771012,31.52745261859718,59.30032862994608,57.589610756251545,26.812768056447055,49.36771628301352,59.740577359712915,79.46357068988908,74.4354611355102,84.09103323277532,109.02706349853781,118.20164449956997,107.53879893808318,118.91587054371718
25,255.3045916733456,287.54567904880935,278.50954155672616,273.26526528271535,295.1138725658095,295.51723459780146,312.07735111590273,309.25701362765415,289.34167355454315,306.50594254921396,280.68680439214364,259.58766083933523,268.46540963422984,285.7742956476747,313.40244772842175,297.48350254753416,270.234200649573,302.157466816157,277.967082977707,256.80377173553177,242.1968334846244,244.2542282664645,271.05201788884995,289.2902394799406,303.86126824892506,281.1239079988453,271.1616922056635,269.65003703173096,244.96985377572196,229.10993292458903,215.69325720128813,189.60259108432086,193.11936951789892,207.4713432745924,177.36655747797272,176.04517460139323,195.79995827013886,213.15926729681013,235.2143840321229,231.59122835406538,254.0302241388556,235.88293912385444,226.1396784230805,203.4845687723266,201.20848653232662,193.65268810140765,175.51758625040952,193.14223589656422,180.11150994437946,164.20781305458797,138.37013621412262,134.08765534025906,120.2951793588702,111.14427825273799,92.66408663617665,111.0849709235697,141.18520523839993,141.04043493362207,151.05032456748035,176.75238392994976
26,379.5552621867903,380.0,380.0,380.0,380.0,377.26519737511774,347.9459774047907,314.0523662856001,312.4564106154048,312.0584279628281,305.5737951132362,310.3455097036317,313.99689893494156,337.55981180723006,310.1658090355884,290.92824566297656,311.43859419015075,335.78717489580663,370.42486984926734,380.0,380.0,367.0043559840933,360.1206703647497,343.8866277021882,351.3275855756783,380.0,369.1248620558132,373.1149867875147,358.8559609192587,335.7419590833482,314.40494617065406,283.4611202883232,314.91166689897113,308.11323949450525,331.50170193465283,344.19476502293116,322.6292463217071,299.9116035822433,321.75077768798144,305.28059743134907,334.21056029048736,309.0144386187517,321.4540416305646,343.46721295272994,324.9351601418251,309.26967558378476,341.78599761352893,325.30782998776,320.4048234807633,315.6809150077289,298.3933475028068,317.69872355340317,336.72817757944404,328.21043857510904,351.66924395076035,331.58448935869046,296.88589365542794,301.86760899932983,336.45305307099636,304.15815475887825
27,79.039268009215,80.36329298331088,102.05914453445183,73.29208488970556,65.95851065282818,83.25381669692024,74.26184128536556,52.48039071866032,31.16509863642142,24.868513720471014,23.427708956883407,48.754718204004405,58.71238750376392,72.040524319849,105.8496263273625,99.67866714843069,92.91347537586967,122.54776311667649,104.7590542070306,120.84612144823126,138.6662411235007,110.51140094468172,108.28759934323261,87.3269723357414,65.30324143191541,62.77120916431676,48.03128868988131,68.75552002369227,97.28786242102603,118.4783047912116,102.10046587472817,86.28987343293073,69.12085794115347,43.57352466509002,74.63941043234979,67.78275630334463,48.511019521555795,72.77799305713285,65.72166424317817,33.17984102085484,9.515750938329006,19.26327476326091,39.06664395528156,18.832051149491463,48.049742398121396,72.61954080177293,97.0061935860486,77.94247386199356,46.47999306749762,72.19964083127849,58.60565684297819,66.92980352512501,85.12748538417611,59.108013479954536,78.76669829628787,109.46250042356246,125.44874802581108,121.33434041945014,147.70181013206934,149.6238442371485
