"startTime";"endTime";"Wind power generation - 15 min data"
"2026-03-24T07:00:00.000Z";"2026-03-24T07:15:00.000Z";4370.68
"2026-03-24T07:15:00.000Z";"2026-03-24T07:30:00.000Z";4255.89
"2026-03-24T07:30:00.000Z";"2026-03-24T07:45:00.000Z";3994.84
"2026-03-24T07:45:00.000Z";"2026-03-24T08:00:00.000Z";3969.17
"2026-03-24T08:00:00.000Z";"2026-03-24T08:15:00.000Z";4121.14
"2026-03-24T08:15:00.000Z";"2026-03-24T08:30:00.000Z";3913.18
"2026-03-24T08:30:00.000Z";"2026-03-24T08:45:00.000Z";3999.63
"2026-03-24T08:45:00.000Z";"2026-03-24T09:00:00.000Z";4094.29
"2026-03-24T09:00:00.000Z";"2026-03-24T09:15:00.000Z";4149.77
"2026-03-24T09:15:00.000Z";"2026-03-24T09:30:00.000Z";4114.13
"2026-03-24T09:30:00.000Z";"2026-03-24T09:45:00.000Z";4332.84
"2026-03-24T09:45:00.000Z";"2026-03-24T10:00:00.000Z";4182.1
"2026-03-24T10:00:00.000Z";"2026-03-24T10:15:00.000Z";4462.44
"2026-03-24T10:15:00.000Z";"2026-03-24T10:30:00.000Z";4957.47
"2026-03-24T10:30:00.000Z";"2026-03-24T10:45:00.000Z";4621.76
"2026-03-24T10:45:00.000Z";"2026-03-24T11:00:00.000Z";4467.36
"2026-03-24T11:00:00.000Z";"2026-03-24T11:15:00.000Z";4653.25
"2026-03-24T11:15:00.000Z";"2026-03-24T11:30:00.000Z";4742.09
"2026-03-24T11:30:00.000Z";"2026-03-24T11:45:00.000Z";4868.94
"2026-03-24T11:45:00.000Z";"2026-03-24T12:00:00.000Z";5097.28
"2026-03-24T12:00:00.000Z";"2026-03-24T12:15:00.000Z";5297.97
"2026-03-24T12:15:00.000Z";"2026-03-24T12:30:00.000Z";5482.14
"2026-03-24T12:30:00.000Z";"2026-03-24T12:45:00.000Z";5465.23
"2026-03-24T12:45:00.000Z";"2026-03-24T13:00:00.000Z";5441.83
"2026-03-24T13:00:00.000Z";"2026-03-24T13:15:00.000Z";5400.29
"2026-03-24T13:15:00.000Z";"2026-03-24T13:30:00.000Z";5401.93
"2026-03-24T13:30:00.000Z";"2026-03-24T13:45:00.000Z";5408.19
"2026-03-24T13:45:00.000Z";"2026-03-24T14:00:00.000Z";5790.86
"2026-03-24T14:00:00.000Z";"2026-03-24T14:15:00.000Z";5459.61
"2026-03-24T14:15:00.000Z";"2026-03-24T14:30:00.000Z";5674.12
"2026-03-24T14:30:00.000Z";"2026-03-24T14:45:00.000Z";6187.01
"2026-03-24T14:45:00.000Z";"2026-03-24T15:00:00.000Z";6441.7
"2026-03-24T15:00:00.000Z";"2026-03-24T15:15:00.000Z";6357.79
"2026-03-24T15:15:00.000Z";"2026-03-24T15:30:00.000Z";6424.74
"2026-03-24T15:30:00.000Z";"2026-03-24T15:45:00.000Z";6697.39
"2026-03-24T15:45:00.000Z";"2026-03-24T16:00:00.000Z";6683.56
"2026-03-24T16:00:00.000Z";"2026-03-24T16:15:00.000Z";7154.17
"2026-03-24T16:15:00.000Z";"2026-03-24T16:30:00.000Z";7262.33
"2026-03-24T16:30:00.000Z";"2026-03-24T16:45:00.000Z";7215.96
"2026-03-24T16:45:00.000Z";"2026-03-24T17:00:00.000Z";7187.24
"2026-03-24T17:00:00.000Z";"2026-03-24T17:15:00.000Z";7214.86
"2026-03-24T17:15:00.000Z";"2026-03-24T17:30:00.000Z";7316.43
"2026-03-24T17:30:00.000Z";"2026-03-24T17:45:00.000Z";7336.91
"2026-03-24T17:45:00.000Z";"2026-03-24T18:00:00.000Z";7359.62
"2026-03-24T18:00:00.000Z";"2026-03-24T18:15:00.000Z";7374.4
"2026-03-24T18:15:00.000Z";"2026-03-24T18:30:00.000Z";7461.44
"2026-03-24T18:30:00.000Z";"2026-03-24T18:45:00.000Z";7485.93
"2026-03-24T18:45:00.000Z";"2026-03-24T19:00:00.000Z";7401.16
"2026-03-24T19:00:00.000Z";"2026-03-24T19:15:00.000Z";7274.55
"2026-03-24T19:15:00.000Z";"2026-03-24T19:30:00.000Z";7265
"2026-03-24T19:30:00.000Z";"2026-03-24T19:45:00.000Z";7167.85
"2026-03-24T19:45:00.000Z";"2026-03-24T20:00:00.000Z";7117.33
"2026-03-24T20:00:00.000Z";"2026-03-24T20:15:00.000Z";6982.11
"2026-03-24T20:15:00.000Z";"2026-03-24T20:30:00.000Z";6876.26
"2026-03-24T20:30:00.000Z";"2026-03-24T20:45:00.000Z";6768.69
"2026-03-24T20:45:00.000Z";"2026-03-24T21:00:00.000Z";6890.72
"2026-03-24T21:00:00.000Z";"2026-03-24T21:15:00.000Z";7041.14
"2026-03-24T21:15:00.000Z";"2026-03-24T21:30:00.000Z";6922.82
"2026-03-24T21:30:00.000Z";"2026-03-24T21:45:00.000Z";6426.47
"2026-03-24T21:45:00.000Z";"2026-03-24T22:00:00.000Z";6533.73
"2026-03-24T22:00:00.000Z";"2026-03-24T22:15:00.000Z";6243.09
"2026-03-24T22:15:00.000Z";"2026-03-24T22:30:00.000Z";5964.31
"2026-03-24T22:30:00.000Z";"2026-03-24T22:45:00.000Z";5832.19
"2026-03-24T22:45:00.000Z";"2026-03-24T23:00:00.000Z";5683.31
"2026-03-24T23:00:00.000Z";"2026-03-24T23:15:00.000Z";5628.19
"2026-03-24T23:15:00.000Z";"2026-03-24T23:30:00.000Z";5525.06
"2026-03-24T23:30:00.000Z";"2026-03-24T23:45:00.000Z";5732.87
"2026-03-24T23:45:00.000Z";"2026-03-25T00:00:00.000Z";5526.47
"2026-03-25T00:00:00.000Z";"2026-03-25T00:15:00.000Z";5491.16
"2026-03-25T00:15:00.000Z";"2026-03-25T00:30:00.000Z";5261.02
"2026-03-25T00:30:00.000Z";"2026-03-25T00:45:00.000Z";5095.51
"2026-03-25T00:45:00.000Z";"2026-03-25T01:00:00.000Z";5013.91
"2026-03-25T01:00:00.000Z";"2026-03-25T01:15:00.000Z";4928.72
"2026-03-25T01:15:00.000Z";"2026-03-25T01:30:00.000Z";4867
"2026-03-25T01:30:00.000Z";"2026-03-25T01:45:00.000Z";4785.82
"2026-03-25T01:45:00.000Z";"2026-03-25T02:00:00.000Z";4701.47
"2026-03-25T02:00:00.000Z";"2026-03-25T02:15:00.000Z";4741.76
"2026-03-25T02:15:00.000Z";"2026-03-25T02:30:00.000Z";4768.21
"2026-03-25T02:30:00.000Z";"2026-03-25T02:45:00.000Z";4812.93
"2026-03-25T02:45:00.000Z";"2026-03-25T03:00:00.000Z";4812.67
"2026-03-25T03:00:00.000Z";"2026-03-25T03:15:00.000Z";4813.19
"2026-03-25T03:15:00.000Z";"2026-03-25T03:30:00.000Z";4841.97
"2026-03-25T03:30:00.000Z";"2026-03-25T03:45:00.000Z";5018.39
"2026-03-25T03:45:00.000Z";"2026-03-25T04:00:00.000Z";4969.72
"2026-03-25T04:00:00.000Z";"2026-03-25T04:15:00.000Z";4885.56
"2026-03-25T04:15:00.000Z";"2026-03-25T04:30:00.000Z";4814.47
"2026-03-25T04:30:00.000Z";"2026-03-25T04:45:00.000Z";4848.22
"2026-03-25T04:45:00.000Z";"2026-03-25T05:00:00.000Z";4749.68
"2026-03-25T05:00:00.000Z";"2026-03-25T05:15:00.000Z";4743.1
"2026-03-25T05:15:00.000Z";"2026-03-25T05:30:00.000Z";4736.86
"2026-03-25T05:30:00.000Z";"2026-03-25T05:45:00.000Z";4679.92
"2026-03-25T05:45:00.000Z";"2026-03-25T06:00:00.000Z";4706.84
"2026-03-25T06:00:00.000Z";"2026-03-25T06:15:00.000Z";4817.61
"2026-03-25T06:15:00.000Z";"2026-03-25T06:30:00.000Z";4847.92
"2026-03-25T06:30:00.000Z";"2026-03-25T06:45:00.000Z";4707.43
"2026-03-25T06:45:00.000Z";"2026-03-25T07:00:00.000Z";4679.93
"2026-03-25T07:00:00.000Z";"2026-03-25T07:15:00.000Z";4439.66
"2026-03-25T07:15:00.000Z";"2026-03-25T07:30:00.000Z";4316.75
"2026-03-25T07:30:00.000Z";"2026-03-25T07:45:00.000Z";4243.71
"2026-03-25T07:45:00.000Z";"2026-03-25T08:00:00.000Z";4190.03
"2026-03-25T08:00:00.000Z";"2026-03-25T08:15:00.000Z";4136.79
"2026-03-25T08:15:00.000Z";"2026-03-25T08:30:00.000Z";4107.92
"2026-03-25T08:30:00.000Z";"2026-03-25T08:45:00.000Z";3975.64
"2026-03-25T08:45:00.000Z";"2026-03-25T09:00:00.000Z";3876.39
"2026-03-25T09:00:00.000Z";"2026-03-25T09:15:00.000Z";3897.99
"2026-03-25T09:15:00.000Z";"2026-03-25T09:30:00.000Z";3841.36
"2026-03-25T09:30:00.000Z";"2026-03-25T09:45:00.000Z";3777.87
"2026-03-25T09:45:00.000Z";"2026-03-25T10:00:00.000Z";3723.83
"2026-03-25T10:00:00.000Z";"2026-03-25T10:15:00.000Z";3701.99
"2026-03-25T10:15:00.000Z";"2026-03-25T10:30:00.000Z";3678.49
"2026-03-25T10:30:00.000Z";"2026-03-25T10:45:00.000Z";3753.34
"2026-03-25T10:45:00.000Z";"2026-03-25T11:00:00.000Z";3789.58
"2026-03-25T11:00:00.000Z";"2026-03-25T11:15:00.000Z";3817.64
"2026-03-25T11:15:00.000Z";"2026-03-25T11:30:00.000Z";3852.03
"2026-03-25T11:30:00.000Z";"2026-03-25T11:45:00.000Z";3885.1
"2026-03-25T11:45:00.000Z";"2026-03-25T12:00:00.000Z";3857.82
"2026-03-25T12:00:00.000Z";"2026-03-25T12:15:00.000Z";3893.52
"2026-03-25T12:15:00.000Z";"2026-03-25T12:30:00.000Z";3926.91
"2026-03-25T12:30:00.000Z";"2026-03-25T12:45:00.000Z";3863.48
"2026-03-25T12:45:00.000Z";"2026-03-25T13:00:00.000Z";3833.56
"2026-03-25T13:00:00.000Z";"2026-03-25T13:15:00.000Z";3898.52
"2026-03-25T13:15:00.000Z";"2026-03-25T13:30:00.000Z";3941.52
"2026-03-25T13:30:00.000Z";"2026-03-25T13:45:00.000Z";4177.55
"2026-03-25T13:45:00.000Z";"2026-03-25T14:00:00.000Z";4435.36
"2026-03-25T14:00:00.000Z";"2026-03-25T14:15:00.000Z";4811.19
"2026-03-25T14:15:00.000Z";"2026-03-25T14:30:00.000Z";4978.14
"2026-03-25T14:30:00.000Z";"2026-03-25T14:45:00.000Z";5075.16
"2026-03-25T14:45:00.000Z";"2026-03-25T15:00:00.000Z";5154.93
"2026-03-25T15:00:00.000Z";"2026-03-25T15:15:00.000Z";5305.6
"2026-03-25T15:15:00.000Z";"2026-03-25T15:30:00.000Z";5476.4
"2026-03-25T15:30:00.000Z";"2026-03-25T15:45:00.000Z";5591.61
"2026-03-25T15:45:00.000Z";"2026-03-25T16:00:00.000Z";5748.73
"2026-03-25T16:00:00.000Z";"2026-03-25T16:15:00.000Z";5799.98
"2026-03-25T16:15:00.000Z";"2026-03-25T16:30:00.000Z";5934.94
"2026-03-25T16:30:00.000Z";"2026-03-25T16:45:00.000Z";6020.09
"2026-03-25T16:45:00.000Z";"2026-03-25T17:00:00.000Z";6163.24
"2026-03-25T17:00:00.000Z";"2026-03-25T17:15:00.000Z";6303.72
"2026-03-25T17:15:00.000Z";"2026-03-25T17:30:00.000Z";6359.67
"2026-03-25T17:30:00.000Z";"2026-03-25T17:45:00.000Z";6396.26
"2026-03-25T17:45:00.000Z";"2026-03-25T18:00:00.000Z";6469.7
"2026-03-25T18:00:00.000Z";"2026-03-25T18:15:00.000Z";6413.43
"2026-03-25T18:15:00.000Z";"2026-03-25T18:30:00.000Z";6442.4
"2026-03-25T18:30:00.000Z";"2026-03-25T18:45:00.000Z";6532.84
"2026-03-25T18:45:00.000Z";"2026-03-25T19:00:00.000Z";6571.71
"2026-03-25T19:00:00.000Z";"2026-03-25T19:15:00.000Z";6646.54
"2026-03-25T19:15:00.000Z";"2026-03-25T19:30:00.000Z";6647.11
"2026-03-25T19:30:00.000Z";"2026-03-25T19:45:00.000Z";6717.86
"2026-03-25T19:45:00.000Z";"2026-03-25T20:00:00.000Z";6730.76
"2026-03-25T20:00:00.000Z";"2026-03-25T20:15:00.000Z";6813.93
"2026-03-25T20:15:00.000Z";"2026-03-25T20:30:00.000Z";6812.57
"2026-03-25T20:30:00.000Z";"2026-03-25T20:45:00.000Z";6846.34
"2026-03-25T20:45:00.000Z";"2026-03-25T21:00:00.000Z";6986.28
"2026-03-25T21:00:00.000Z";"2026-03-25T21:15:00.000Z";7120.47
"2026-03-25T21:15:00.000Z";"2026-03-25T21:30:00.000Z";7179.17
"2026-03-25T21:30:00.000Z";"2026-03-25T21:45:00.000Z";7213.77
"2026-03-25T21:45:00.000Z";"2026-03-25T22:00:00.000Z";7181.6
"2026-03-25T22:00:00.000Z";"2026-03-25T22:15:00.000Z";6822.86
"2026-03-25T22:15:00.000Z";"2026-03-25T22:30:00.000Z";6706.7
"2026-03-25T22:30:00.000Z";"2026-03-25T22:45:00.000Z";6815.69
"2026-03-25T22:45:00.000Z";"2026-03-25T23:00:00.000Z";6813.31
"2026-03-25T23:00:00.000Z";"2026-03-25T23:15:00.000Z";6800.12
"2026-03-25T23:15:00.000Z";"2026-03-25T23:30:00.000Z";6866.16
"2026-03-25T23:30:00.000Z";"2026-03-25T23:45:00.000Z";7063.36
"2026-03-25T23:45:00.000Z";"2026-03-26T00:00:00.000Z";7042.08
"2026-03-26T00:00:00.000Z";"2026-03-26T00:15:00.000Z";7332.61
"2026-03-26T00:15:00.000Z";"2026-03-26T00:30:00.000Z";7293.9
"2026-03-26T00:30:00.000Z";"2026-03-26T00:45:00.000Z";6987.95
"2026-03-26T00:45:00.000Z";"2026-03-26T01:00:00.000Z";6922.66
"2026-03-26T01:00:00.000Z";"2026-03-26T01:15:00.000Z";6979.96
"2026-03-26T01:15:00.000Z";"2026-03-26T01:30:00.000Z";6947.33
"2026-03-26T01:30:00.000Z";"2026-03-26T01:45:00.000Z";6920.44
"2026-03-26T01:45:00.000Z";"2026-03-26T02:00:00.000Z";7121.52
"2026-03-26T02:00:00.000Z";"2026-03-26T02:15:00.000Z";6857.32
"2026-03-26T02:15:00.000Z";"2026-03-26T02:30:00.000Z";6900.68
"2026-03-26T02:30:00.000Z";"2026-03-26T02:45:00.000Z";6876.57
"2026-03-26T02:45:00.000Z";"2026-03-26T03:00:00.000Z";7044.84
"2026-03-26T03:00:00.000Z";"2026-03-26T03:15:00.000Z";6935.77
"2026-03-26T03:15:00.000Z";"2026-03-26T03:30:00.000Z";7108.12
"2026-03-26T03:30:00.000Z";"2026-03-26T03:45:00.000Z";6953.54
"2026-03-26T03:45:00.000Z";"2026-03-26T04:00:00.000Z";7146.85
"2026-03-26T04:00:00.000Z";"2026-03-26T04:15:00.000Z";7127.65
"2026-03-26T04:15:00.000Z";"2026-03-26T04:30:00.000Z";7238.91
"2026-03-26T04:30:00.000Z";"2026-03-26T04:45:00.000Z";7304.53
"2026-03-26T04:45:00.000Z";"2026-03-26T05:00:00.000Z";7074.68
"2026-03-26T05:00:00.000Z";"2026-03-26T05:15:00.000Z";7256.46
"2026-03-26T05:15:00.000Z";"2026-03-26T05:30:00.000Z";7493.2
"2026-03-26T05:30:00.000Z";"2026-03-26T05:45:00.000Z";7634.85
"2026-03-26T05:45:00.000Z";"2026-03-26T06:00:00.000Z";7526.55
"2026-03-26T06:00:00.000Z";"2026-03-26T06:15:00.000Z";7335.61
"2026-03-26T06:15:00.000Z";"2026-03-26T06:30:00.000Z";7205.4
"2026-03-26T06:30:00.000Z";"2026-03-26T06:45:00.000Z";7018.21
"2026-03-26T06:45:00.000Z";"2026-03-26T07:00:00.000Z";6999.1
"2026-03-26T07:00:00.000Z";"2026-03-26T07:15:00.000Z";7166.44
"2026-03-26T07:15:00.000Z";"2026-03-26T07:30:00.000Z";7035.64
"2026-03-26T07:30:00.000Z";"2026-03-26T07:45:00.000Z";7099.71
"2026-03-26T07:45:00.000Z";"2026-03-26T08:00:00.000Z";7107.28
"2026-03-26T08:00:00.000Z";"2026-03-26T08:15:00.000Z";6753.26
"2026-03-26T08:15:00.000Z";"2026-03-26T08:30:00.000Z";6680.48
"2026-03-26T08:30:00.000Z";"2026-03-26T08:45:00.000Z";6724.13
"2026-03-26T08:45:00.000Z";"2026-03-26T09:00:00.000Z";6754.14
"2026-03-26T09:00:00.000Z";"2026-03-26T09:15:00.000Z";6736.32
"2026-03-26T09:15:00.000Z";"2026-03-26T09:30:00.000Z";6526.5
"2026-03-26T09:30:00.000Z";"2026-03-26T09:45:00.000Z";6418.4
"2026-03-26T09:45:00.000Z";"2026-03-26T10:00:00.000Z";6458.74
"2026-03-26T10:00:00.000Z";"2026-03-26T10:15:00.000Z";6217.26
"2026-03-26T10:15:00.000Z";"2026-03-26T10:30:00.000Z";6252.58
"2026-03-26T10:30:00.000Z";"2026-03-26T10:45:00.000Z";6465.81
"2026-03-26T10:45:00.000Z";"2026-03-26T11:00:00.000Z";6596.27
"2026-03-26T11:00:00.000Z";"2026-03-26T11:15:00.000Z";6596.93
"2026-03-26T11:15:00.000Z";"2026-03-26T11:30:00.000Z";6554.45
"2026-03-26T11:30:00.000Z";"2026-03-26T11:45:00.000Z";6518.96
"2026-03-26T11:45:00.000Z";"2026-03-26T12:00:00.000Z";6566.69
"2026-03-26T12:00:00.000Z";"2026-03-26T12:15:00.000Z";6595.84
"2026-03-26T12:15:00.000Z";"2026-03-26T12:30:00.000Z";6594.25
"2026-03-26T12:30:00.000Z";"2026-03-26T12:45:00.000Z";6468.77
"2026-03-26T12:45:00.000Z";"2026-03-26T13:00:00.000Z";6553.74
"2026-03-26T13:00:00.000Z";"2026-03-26T13:15:00.000Z";6468.21
"2026-03-26T13:15:00.000Z";"2026-03-26T13:30:00.000Z";6494.92
"2026-03-26T13:30:00.000Z";"2026-03-26T13:45:00.000Z";6648.8
"2026-03-26T13:45:00.000Z";"2026-03-26T14:00:00.000Z";6571.38
"2026-03-26T14:00:00.000Z";"2026-03-26T14:15:00.000Z";6497.72
"2026-03-26T14:15:00.000Z";"2026-03-26T14:30:00.000Z";6633.05
"2026-03-26T14:30:00.000Z";"2026-03-26T14:45:00.000Z";6634.42
"2026-03-26T14:45:00.000Z";"2026-03-26T15:00:00.000Z";6477.01
"2026-03-26T15:00:00.000Z";"2026-03-26T15:15:00.000Z";6195.33
"2026-03-26T15:15:00.000Z";"2026-03-26T15:30:00.000Z";6175.06
"2026-03-26T15:30:00.000Z";"2026-03-26T15:45:00.000Z";6096.77
"2026-03-26T15:45:00.000Z";"2026-03-26T16:00:00.000Z";6203.43
"2026-03-26T16:00:00.000Z";"2026-03-26T16:15:00.000Z";6101.68
"2026-03-26T16:15:00.000Z";"2026-03-26T16:30:00.000Z";5986.92
"2026-03-26T16:30:00.000Z";"2026-03-26T16:45:00.000Z";5990.15
"2026-03-26T16:45:00.000Z";"2026-03-26T17:00:00.000Z";6046.31
"2026-03-26T17:00:00.000Z";"2026-03-26T17:15:00.000Z";6074.83
"2026-03-26T17:15:00.000Z";"2026-03-26T17:30:00.000Z";6059.25
"2026-03-26T17:30:00.000Z";"2026-03-26T17:45:00.000Z";6046.47
"2026-03-26T17:45:00.000Z";"2026-03-26T18:00:00.000Z";6092.6
"2026-03-26T18:00:00.000Z";"2026-03-26T18:15:00.000Z";6138.09
"2026-03-26T18:15:00.000Z";"2026-03-26T18:30:00.000Z";6226.75
"2026-03-26T18:30:00.000Z";"2026-03-26T18:45:00.000Z";6366
"2026-03-26T18:45:00.000Z";"2026-03-26T19:00:00.000Z";6376.76
"2026-03-26T19:00:00.000Z";"2026-03-26T19:15:00.000Z";6505.23
"2026-03-26T19:15:00.000Z";"2026-03-26T19:30:00.000Z";6560.51
"2026-03-26T19:30:00.000Z";"2026-03-26T19:45:00.000Z";6409.42
"2026-03-26T19:45:00.000Z";"2026-03-26T20:00:00.000Z";6338.95
"2026-03-26T20:00:00.000Z";"2026-03-26T20:15:00.000Z";6281.78
"2026-03-26T20:15:00.000Z";"2026-03-26T20:30:00.000Z";6227.94
"2026-03-26T20:30:00.000Z";"2026-03-26T20:45:00.000Z";6193.64
"2026-03-26T20:45:00.000Z";"2026-03-26T21:00:00.000Z";6122.8
"2026-03-26T21:00:00.000Z";"2026-03-26T21:15:00.000Z";6219.96
"2026-03-26T21:15:00.000Z";"2026-03-26T21:30:00.000Z";6441.92
"2026-03-26T21:30:00.000Z";"2026-03-26T21:45:00.000Z";6489.75
"2026-03-26T21:45:00.000Z";"2026-03-26T22:00:00.000Z";6459.95
"2026-03-26T22:00:00.000Z";"2026-03-26T22:15:00.000Z";6453.95
"2026-03-26T22:15:00.000Z";"2026-03-26T22:30:00.000Z";6324.35
"2026-03-26T22:30:00.000Z";"2026-03-26T22:45:00.000Z";6175.9
"2026-03-26T22:45:00.000Z";"2026-03-26T23:00:00.000Z";5990.45
"2026-03-26T23:00:00.000Z";"2026-03-26T23:15:00.000Z";5821.02
"2026-03-26T23:15:00.000Z";"2026-03-26T23:30:00.000Z";5710.25
"2026-03-26T23:30:00.000Z";"2026-03-26T23:45:00.000Z";5545.16
"2026-03-26T23:45:00.000Z";"2026-03-27T00:00:00.000Z";5370.41
"2026-03-27T00:00:00.000Z";"2026-03-27T00:15:00.000Z";5319.84
"2026-03-27T00:15:00.000Z";"2026-03-27T00:30:00.000Z";5180.91
"2026-03-27T00:30:00.000Z";"2026-03-27T00:45:00.000Z";5017.59
"2026-03-27T00:45:00.000Z";"2026-03-27T01:00:00.000Z";4871.03
"2026-03-27T01:00:00.000Z";"2026-03-27T01:15:00.000Z";4606.56
"2026-03-27T01:15:00.000Z";"2026-03-27T01:30:00.000Z";4331.09
"2026-03-27T01:30:00.000Z";"2026-03-27T01:45:00.000Z";4076.31
"2026-03-27T01:45:00.000Z";"2026-03-27T02:00:00.000Z";3814.64
"2026-03-27T02:00:00.000Z";"2026-03-27T02:15:00.000Z";3559.09
"2026-03-27T02:15:00.000Z";"2026-03-27T02:30:00.000Z";3410.11
"2026-03-27T02:30:00.000Z";"2026-03-27T02:45:00.000Z";3381.73
"2026-03-27T02:45:00.000Z";"2026-03-27T03:00:00.000Z";3353.45
"2026-03-27T03:00:00.000Z";"2026-03-27T03:15:00.000Z";3315.7
"2026-03-27T03:15:00.000Z";"2026-03-27T03:30:00.000Z";3326.64
"2026-03-27T03:30:00.000Z";"2026-03-27T03:45:00.000Z";3317.51
"2026-03-27T03:45:00.000Z";"2026-03-27T04:00:00.000Z";3277.87
"2026-03-27T04:00:00.000Z";"2026-03-27T04:15:00.000Z";3139.12
"2026-03-27T04:15:00.000Z";"2026-03-27T04:30:00.000Z";3067.84
"2026-03-27T04:30:00.000Z";"2026-03-27T04:45:00.000Z";3021.81
"2026-03-27T04:45:00.000Z";"2026-03-27T05:00:00.000Z";2896.45
"2026-03-27T05:00:00.000Z";"2026-03-27T05:15:00.000Z";2668.59
"2026-03-27T05:15:00.000Z";"2026-03-27T05:30:00.000Z";2546.89
"2026-03-27T05:30:00.000Z";"2026-03-27T05:45:00.000Z";2480.78
"2026-03-27T05:45:00.000Z";"2026-03-27T06:00:00.000Z";2349.8
"2026-03-27T06:00:00.000Z";"2026-03-27T06:15:00.000Z";2281.13
"2026-03-27T06:15:00.000Z";"2026-03-27T06:30:00.000Z";2160.93
"2026-03-27T06:30:00.000Z";"2026-03-27T06:45:00.000Z";2096.46
"2026-03-27T06:45:00.000Z";"2026-03-27T07:00:00.000Z";2005.63
"2026-03-27T07:00:00.000Z";"2026-03-27T07:15:00.000Z";1875.66
"2026-03-27T07:15:00.000Z";"2026-03-27T07:30:00.000Z";1777.74
"2026-03-27T07:30:00.000Z";"2026-03-27T07:45:00.000Z";1706.17
"2026-03-27T07:45:00.000Z";"2026-03-27T08:00:00.000Z";1674.84
"2026-03-27T08:00:00.000Z";"2026-03-27T08:15:00.000Z";1661.4
"2026-03-27T08:15:00.000Z";"2026-03-27T08:30:00.000Z";1685.31
"2026-03-27T08:30:00.000Z";"2026-03-27T08:45:00.000Z";1737.99
"2026-03-27T08:45:00.000Z";"2026-03-27T09:00:00.000Z";1766.06
"2026-03-27T09:00:00.000Z";"2026-03-27T09:15:00.000Z";1811.46
"2026-03-27T09:15:00.000Z";"2026-03-27T09:30:00.000Z";1875.25
"2026-03-27T09:30:00.000Z";"2026-03-27T09:45:00.000Z";1919.72
"2026-03-27T09:45:00.000Z";"2026-03-27T10:00:00.000Z";1985.6
"2026-03-27T10:00:00.000Z";"2026-03-27T10:15:00.000Z";2046.76
"2026-03-27T10:15:00.000Z";"2026-03-27T10:30:00.000Z";2093.21
"2026-03-27T10:30:00.000Z";"2026-03-27T10:45:00.000Z";2021.83
"2026-03-27T10:45:00.000Z";"2026-03-27T11:00:00.000Z";1943.19
"2026-03-27T11:00:00.000Z";"2026-03-27T11:15:00.000Z";2073.26
"2026-03-27T11:15:00.000Z";"2026-03-27T11:30:00.000Z";2004.18
"2026-03-27T11:30:00.000Z";"2026-03-27T11:45:00.000Z";1936.2
"2026-03-27T11:45:00.000Z";"2026-03-27T12:00:00.000Z";1827.21
"2026-03-27T12:00:00.000Z";"2026-03-27T12:15:00.000Z";1958.18
"2026-03-27T12:15:00.000Z";"2026-03-27T12:30:00.000Z";1942.6
"2026-03-27T12:30:00.000Z";"2026-03-27T12:45:00.000Z";1981.66
"2026-03-27T12:45:00.000Z";"2026-03-27T13:00:00.000Z";2001.99
"2026-03-27T13:00:00.000Z";"2026-03-27T13:15:00.000Z";2027.18
"2026-03-27T13:15:00.000Z";"2026-03-27T13:30:00.000Z";1971.53
"2026-03-27T13:30:00.000Z";"2026-03-27T13:45:00.000Z";1939.48
"2026-03-27T13:45:00.000Z";"2026-03-27T14:00:00.000Z";1987.57
"2026-03-27T14:00:00.000Z";"2026-03-27T14:15:00.000Z";2036.35
"2026-03-27T14:15:00.000Z";"2026-03-27T14:30:00.000Z";2048.54
"2026-03-27T14:30:00.000Z";"2026-03-27T14:45:00.000Z";1909.8
"2026-03-27T14:45:00.000Z";"2026-03-27T15:00:00.000Z";1676.69
"2026-03-27T15:00:00.000Z";"2026-03-27T15:15:00.000Z";1592.53
"2026-03-27T15:15:00.000Z";"2026-03-27T15:30:00.000Z";1558.21
"2026-03-27T15:30:00.000Z";"2026-03-27T15:45:00.000Z";1536.73
"2026-03-27T15:45:00.000Z";"2026-03-27T16:00:00.000Z";1523.34
"2026-03-27T16:00:00.000Z";"2026-03-27T16:15:00.000Z";1505.67
"2026-03-27T16:15:00.000Z";"2026-03-27T16:30:00.000Z";1490.54
"2026-03-27T16:30:00.000Z";"2026-03-27T16:45:00.000Z";1531.39
"2026-03-27T16:45:00.000Z";"2026-03-27T17:00:00.000Z";1648.99
"2026-03-27T17:00:00.000Z";"2026-03-27T17:15:00.000Z";1819.47
"2026-03-27T17:15:00.000Z";"2026-03-27T17:30:00.000Z";2027.8
"2026-03-27T17:30:00.000Z";"2026-03-27T17:45:00.000Z";1979.72
"2026-03-27T17:45:00.000Z";"2026-03-27T18:00:00.000Z";2140.1
"2026-03-27T18:00:00.000Z";"2026-03-27T18:15:00.000Z";2297.74
"2026-03-27T18:15:00.000Z";"2026-03-27T18:30:00.000Z";2422.91
"2026-03-27T18:30:00.000Z";"2026-03-27T18:45:00.000Z";2536.81
"2026-03-27T18:45:00.000Z";"2026-03-27T19:00:00.000Z";2634.15
"2026-03-27T19:00:00.000Z";"2026-03-27T19:15:00.000Z";2696.29
"2026-03-27T19:15:00.000Z";"2026-03-27T19:30:00.000Z";2732.83
"2026-03-27T19:30:00.000Z";"2026-03-27T19:45:00.000Z";2802.89
"2026-03-27T19:45:00.000Z";"2026-03-27T20:00:00.000Z";2873.96
"2026-03-27T20:00:00.000Z";"2026-03-27T20:15:00.000Z";2932.53
